Date,Symbol,Company Name,DealId,Employees,Total Offering Expense,Shareholder Shares Offered,Shares Outstanding,Lockup Period (days),Quiet Period (days),CIK,Exchange,Exchange Group,Price,Shares,filing,price offer,close price
8/31/22,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",1076126-103268,5,"$499,936.00 ",--,"13,283,377",180,40,1757499,NASDAQ Capital,NASDAQ,8.13,"1,225,888",S1,#N/A,
9/1/22,BIAF,"bioAffinity Technologies, Inc.",1028925-102816,14,"$900,000.00 ",--,--,180,40,1712762,NASDAQ Capital,NASDAQ,6.13,"1,282,600",S1,#N/A,
9/9/22,YOSH,Yoshiharu Global Co.,1197982-101913,130,"$825,000.00 ",--,"11,940,000",180,40,1898604,NASDAQ Capital,NASDAQ,4,"2,940,000",S1,#N/A,
9/9/22,EFHTU,"ECD Automotive Design, Inc.",1211637-102728,4,"$625,000.00 ",--,"12,742,500",180,40,1922858,NASDAQ Global,NASDAQ,10,"10,000,000",S1,#N/A,
9/13/22,WLDS,Wearable Devices Ltd.,1202748-102194,22,"$1,745,655.35 ",--,"15,005,054",180,41,1887673,NASDAQ Capital,NASDAQ,4.25,"3,750,000",F1,#N/A,
9/14/22,LNKB,"LINKBANCORP, Inc.",1067634-104158,143,"$974,674.00 ",--,"14,413,435",180,40,1756701,NASDAQ Capital,NASDAQ,7.5,"4,575,000",S1,#N/A,
9/15/22,CRBG,"Corebridge Financial, Inc.",1208596-102532,8545,"$77,000,000.00 ","80,000,000","645,000,000",180,40,1889539,NYSE,NYSE,21,"80,000,000",S1,#N/A,
9/15/22,THRD,"Third Harmonic Bio, Inc.",1228932-103998,16,"$3,300,000.00 ",--,"38,693,935",180,40,1923840,NASDAQ Global,NASDAQ,17,"10,900,000",S1,#N/A,
9/16/22,NXL,"Nexalin Technology, Inc.",861639-101721,3,"$563,972.00 ",--,"7,279,961",180,40,1527352,NASDAQ Capital,NASDAQ,4.15,"2,315,000",S1,#N/A,
9/20/22,GLSTU,Global Star Acquisition Inc.,1225900-103713,3,"$442,250.00 ",--,"10,556,225",180,41,1922331,NASDAQ Global,NASDAQ,10,"8,000,000",S1,#N/A,
9/27/22,AMV,"Nxu, Inc.",1048446-101135,73,--,--,--,180,41,1722969,NASDAQ Global,NASDAQ,27.5,"1,852,345",0,#N/A,
9/30/22,LASE,Laser Photonics Corp,1116284-101220,23,"$496,000.00 ",--,"7,878,417",180,40,1807887,NASDAQ Capital,NASDAQ,5,"3,000,000",S1,#N/A,
9/30/22,QOMOU,Qomolangma Acquisition Corp.,1219056-103277,2,"$480,000.00 ",--,"6,585,500",180,40,1894210,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
9/30/22,DMYYU,"dMY Squared Technology Group, Inc.",1230861-104217,2,"$500,000.00 ",--,"7,500,000",180,40,1915380,NYSE MKT,NYSE,10,"6,000,000",S1,#N/A,
10/4/22,AQUNU,Aquaron Acquisition Corp.,1217713-103178,2,"$480,000.00 ",--,"6,506,250",180,41,1861063,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
10/13/22,SVIIU,Spring Valley Acquisition Corp. II,1146699-96065,2,"$1,000,000.00 ",--,"26,666,667",180,40,1843477,NASDAQ Global,NASDAQ,10,"20,000,000",S1,#N/A,
10/13/22,CTM,"Castellum, Inc.",1182187-104121,212,"$620,529.00 ",--,"41,513,132",180,40,1877939,NYSE MKT,NYSE,2,"1,500,000",S1,#N/A,
10/14/22,TENKU,"CITIUS ONCOLOGY, INC.",1159928-97643,2,"$600,000.00 ",--,"8,140,000",180,40,1851484,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
10/14/22,HUDAU,Hudson Acquisition I Corp.,1213605-102869,2,"$560,000.00 ",--,"7,840,000",180,40,1853047,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
10/20/22,PRME,"Prime Medicine, Inc.",1232249-104338,150,"$4,500,000.00 ",--,"95,730,151",180,40,1894562,NASDAQ Global,NASDAQ,17,"10,294,118",S1,#N/A,
11/10/22,SNAL,"Snail, Inc.",1231574-104284,63,"$2,903,470.00 ",--,"9,251,420",180,40,1886894,NASDAQ Capital,NASDAQ,5,"3,000,000",S1,#N/A,
11/10/22,ASPI,ASP Isotopes Inc.,1230899-104224,4,"$925,000.00 ",--,"31,357,127",180,40,1921865,NASDAQ Capital,NASDAQ,4,"1,250,000",S1,#N/A,
11/10/22,PLTNU,Plutonian Acquisition Corp.,1233438-104452,2,"$480,000.00 ",--,"6,545,500",180,40,1929231,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
11/11/22,ATAT,Atour Lifestyle Holdings Ltd,1162544-97923,3145,"$4,446,445.98 ",--,"105,846,512",180,40,1853717,NASDAQ Global Select,NASDAQ,11,"4,750,000",F1,#N/A,
11/15/22,ACRV,"Acrivon Therapeutics, Inc.",1146182-104551,42,"$2,900,000.00 ",--,"20,859,823",180,41,1781174,NASDAQ Global,NASDAQ,12.5,"7,550,000",S1,#N/A,
12/9/22,JEWL,Adamas One Corp.,1178429-103226,11,"$1,307,125.00 ",--,"18,317,125",180,40,1884072,NASDAQ Capital,NASDAQ,4.5,"2,450,000",S1,#N/A,
12/14/22,RAYA,Erayak Power Solution Group Inc.,1197686-101893,139,"$1,155,000.00 ",--,"11,000,000",180,40,1825875,NASDAQ Capital,NASDAQ,4,"3,000,000",F1,#N/A,
12/20/22,LIPO,LIPELLA PHARMACEUTICALS INC.,693727-103719,5,"$448,544.60 ",--,"5,743,945",180,41,1347242,NASDAQ Capital,NASDAQ,5.75,"1,217,391",S1,#N/A,
12/20/22,ATMVU,AlphaVest Acquisition Corp.,1236963-104716,2,"$550,000.00 ",--,"8,015,000",180,41,1937891,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
12/22/22,HSPOU,Horizon Space Acquisition I Corp.,1239293-104947,1,"$770,000.00 ",--,"8,052,000",180,40,1946021,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
12/29/22,COYA,"Coya Therapeutics, Inc.",1139751-104884,6,"$1,000,000.00 ",--,"9,679,408",180,40,1835022,NASDAQ Capital,NASDAQ,5,"3,050,000",S1,#N/A,
12/30/22,ATMCU,ALPHATIME ACQUISITION CORP,1240095-105017,2,"$525,000.00 ",--,"7,870,500",180,40,1889106,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
1/13/23,SKWD,"Skyward Specialty Insurance Group, Inc.",854131-104803,441,"$4,500,000.00 ","4,202,383","37,600,087",180,40,1519449,NASDAQ Global Select,NASDAQ,15,"8,952,383",S1,#N/A,
1/13/23,MGOL,MGO Global Inc.,1194732-104886,4,"$760,000.00 ",--,"13,189,230",180,40,1902794,NASDAQ Capital,NASDAQ,5,"1,500,000",S1,#N/A,
1/13/23,ISRLU,Israel Acquisitions Corp,1206950-102453,5,"$800,000.00 ",--,"17,391,667",180,40,1915328,NASDAQ Global,NASDAQ,10,"12,500,000",S1,#N/A,
1/20/23,CVKD,"Cadrenal Therapeutics, Inc.",1225290-104329,1,"$700,000.00 ",--,"11,634,575",180,40,1937993,NASDAQ Capital,NASDAQ,5,"1,400,000",S1,#N/A,
1/25/23,QSG,QuantaSing Group Ltd,1241592-105143,2269,"$2,078,150.00 ",--,"3,250,000",180,40,1932770,NASDAQ Global,NASDAQ,12.5,"3,250,000",F1,#N/A,
1/26/23,GNLX,GENELUX Corp,405880-103426,15,"$2,400,000.00 ",--,"23,647,442",180,40,1231457,NASDAQ Capital,NASDAQ,6,"2,500,000",S1,#N/A,
1/27/23,BREA,Brera Holdings PLC,1225815-104715,0,"$749,085.04 ",--,"3,705,000",180,40,1939965,NASDAQ Capital,NASDAQ,5,"1,705,000",F1,#N/A,
1/27/23,TXO,"TXO Partners, L.P.",890697-104848,191,"$5,000,000.00 ",--,"30,000,000",180,40,1559432,NYSE,NYSE,20,"5,000,000",S1,#N/A,
2/1/23,CETUU,Cetus Capital Acquisition Corp.,1225805-103700,2,"$525,000.00 ",--,"6,562,500",180,40,1936702,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
2/3/23,GPCR,Structure Therapeutics Inc.,1182775-105335,68,"$5,050,000.00 ",--,"10,740,000",180,40,1888886,NASDAQ Global,NASDAQ,15,"10,740,000",S1,#N/A,
2/3/23,ASST,Asset Entities Inc.,1221585-104130,6,"$635,000.00 ",--,"3,864,724",180,40,1920406,NASDAQ Capital,NASDAQ,5,"1,500,000",S1,#N/A,
2/6/23,LICN,Lichen International Ltd,1213995-102903,394,"$1,440,758.00 ",--,"17,500,000",180,42,1876766,NASDAQ Capital,NASDAQ,4,"4,000,000",F1,#N/A,
2/9/23,HSAI,Hesai Group,1244747-105363,1020,"$5,300,000.00 ",--,"10,000,000",180,40,1861737,NASDAQ Global Select,NASDAQ,19,"10,000,000",F1,#N/A,
2/9/23,NXT,NEXTracker Inc.,1244695-105357,550,"$8,269,600.00 ",--,"41,879,190",180,40,1852131,NASDAQ Global Select,NASDAQ,24,"26,600,000",S1,#N/A,
2/9/23,LSDI,"Lucy Scientific Discovery, Inc.",1197695-101897,0,"$1,592,527.00 ",--,"16,278,911",180,40,1865127,NASDAQ Capital,NASDAQ,4,"1,875,000",S1,#N/A,
2/10/23,ENLT,Enlight Renewable Energy Ltd.,1245299-105395,217,"$3,563,307.00 ",--,"115,582,446",180,40,1922641,NASDAQ Global Select,NASDAQ,18,"14,000,000",F1,#N/A,
2/10/23,BLACU,"OSR Holdings, Inc.",1213804-102887,2,"$1,310,000.00 ",--,"7,930,000",180,40,1840425,NASDAQ Capital,NASDAQ,10,"6,000,000",S1,#N/A,
2/10/23,PTHRU,New Horizon Aircraft Ltd.,1237583-104779,2,"$563,750.00 ",--,"10,601,375",180,40,1930021,NASDAQ Global,NASDAQ,10,"10,000,000",S1,#N/A,
2/10/23,MLYS,"Mineralys Therapeutics, Inc.",1219862-105376,12,"$3,300,000.00 ",--,"39,056,653",180,40,1933414,NASDAQ Global Select,NASDAQ,16,"12,000,000",S1,#N/A,
2/14/23,BFRG,"BullFrog AI Holdings, Inc.",1131996-104575,9,"$260,000.00 ",--,"5,650,419",180,41,1829247,NASDAQ Capital,NASDAQ,6.5,"1,297,318",S1,#N/A,
2/14/23,MARXU,Mars Acquisition Corp.,1217890-103185,3,"$650,000.00 ",--,"8,095,000",180,41,1892922,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
2/15/23,DISTU,Distoken Acquisition Corp,1127987-94037,3,"$600,000.00 ",--,"8,245,000",180,40,1818605,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
2/15/23,NFTG,GAXOS.AI INC.,1196473-104530,2,"$560,000.00 ",--,"12,104,593",180,40,1895618,NASDAQ Capital,NASDAQ,4.15,"1,686,747",S1,#N/A,
2/28/23,SBXCU,SilverBox Corp III,1247929-105597,5,"$750,000.00 ",--,"15,000,000",180,41,1859686,NYSE,NYSE,10,"12,000,000",S1,#N/A,
3/9/23,AIXI,Xiao-I Corp,1241448-105136,443,"$2,574,966.00 ",--,"5,700,000",180,40,1935172,NASDAQ Global,NASDAQ,6.8,"5,700,000",F1,#N/A,
3/9/23,AESI,AESI Holdings Inc.,1246555-105483,371,"$6,000,000.00 ",--,"57,147,501",180,40,1910950,NYSE,NYSE,18,"18,000,000",S1,#N/A,
3/15/23,IZM,ICZOOM Group Inc.,1174318-99018,101,"$1,072,847.00 ",--,"6,496,874",180,40,1854572,NASDAQ Capital,NASDAQ,4,"1,500,000",F1,#N/A,
3/16/23,ICG,Intchains Group Ltd,1220864-103403,94,"$3,047,581.00 ",--,"1,000,000",180,40,1895597,NASDAQ Capital,NASDAQ,8,"1,000,000",F1,#N/A,
3/17/23,FORLU,Four Leaf Acquisition Corp,1231034-104232,3,"$700,000.00 ",--,"5,252,000",180,40,1936255,NASDAQ Capital,NASDAQ,10,"5,200,000",S1,#N/A,
3/21/23,OMH,Ohmyhome Ltd,1240057-105012,49,"$1,309,247.00 ",--,"19,050,000",180,41,1944902,NASDAQ Capital,NASDAQ,4,"2,800,000",F1,#N/A,
3/21/23,MGRX,"MANGOCEUTICALS, INC.",1229758-105359,2,"$350,000.00 ",--,"15,315,000",180,41,1938046,NASDAQ Capital,NASDAQ,4,"1,250,000",S1,#N/A,
3/23/23,BANL,CBL International Ltd,1229269-104037,29,"$1,466,000.00 ",--,"24,575,000",180,40,1914805,NASDAQ Capital,NASDAQ,4,"3,325,000",F1,#N/A,
3/24/23,OAKUU,Oak Woods Acquisition Corp,1248819-105674,2,"$675,000.00 ",--,"6,565,000",180,40,1945422,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
3/28/23,YGF,"YanGuFang International Group Co., Ltd",1227005-103808,309,"$983,882.00 ",--,"32,000,000",180,41,1875496,NASDAQ Capital,NASDAQ,4,"2,000,000",F1,#N/A,
3/28/23,ZJYL,Jin Medical International Ltd.,1178731-99457,258,"$1,482,697.00 ",--,"7,750,000",180,41,1837821,NASDAQ Capital,NASDAQ,8,"1,000,000",F1,#N/A,
3/28/23,TMTCU,TMT Acquisition Corp.,1179298-100526,2,"$640,000.00 ",--,"8,140,000",180,41,1879851,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
3/29/23,HLP,Hongli Group Inc.,1194217-101687,0,"$992,937.00 ",--,"12,062,500",180,40,1855557,NASDAQ Capital,NASDAQ,4,"2,062,500",F1,#N/A,
3/29/23,TBMCU,Trailblazer Merger Corp I,1221967-103463,2,"$530,000.00 ",--,"7,862,999",180,40,1934945,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
3/30/23,CHSN,Chanson International Holding,1153071-96978,354,"$1,129,193.00 ",--,"6,450,000",180,40,1825349,NASDAQ Capital,NASDAQ,4,"3,390,000",F1,#N/A,
3/31/23,HKIT,HiTek Global Inc.,1070150-88442,63,--,--,"14,187,679",180,40,1742341,NASDAQ Capital,NASDAQ,5,"3,200,000",F1,#N/A,
3/31/23,SFWL,SHENGFENG DEVELOPMENT Ltd,1230787-104203,1560,"$1,332,364.00 ",--,"40,520,000",180,40,1863218,NASDAQ Capital,NASDAQ,4,"2,400,000",F1,#N/A,
3/31/23,HSHP,Himalaya Shipping Ltd.,1250468-105829,0,"$2,220,409.00 ",--,"39,872,857",180,40,1959455,NYSE,NYSE,5.8,"7,720,000",F1,#N/A,
4/3/23,MWG,Multi Ways Holdings Ltd,1247538-105559,86,"$1,385,265.00 ","1,200,000","30,840,000",180,42,1941500,NYSE MKT,NYSE,2.5,"7,240,000",F1,#N/A,
4/4/23,MGIH,Millennium Group International Holdings Ltd,1236139-104644,861,"$1,100,000.00 ",--,"11,250,000",180,41,1903995,NASDAQ Capital,NASDAQ,4,"1,250,000",F1,#N/A,
4/4/23,ISPR,Ispire Technology Inc.,1246453-105470,56,"$1,950,000.00 ",--,"52,700,000",180,41,1948455,NASDAQ Capital,NASDAQ,7,"2,700,000",S1,#N/A,
4/5/23,ARBB,ARB IOT Group Ltd,1233102-104421,41,"$1,012,100.00 ",--,"26,250,000",180,40,1930179,NASDAQ Capital,NASDAQ,4,"1,250,000",F1,#N/A,
4/12/23,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,1236918-104701,617,"$2,152,043.00 ",--,"51,750,000",180,40,1928340,NASDAQ Capital,NASDAQ,4,"1,750,000",F1,#N/A,
4/13/23,VCIG,VCI Global Ltd,1222193-104676,53,"$550,000.00 ",--,"36,808,428",180,40,1930510,NASDAQ Capital,NASDAQ,4,"1,280,000",F1,#N/A,
4/14/23,GDTC,CytoMed Therapeutics Ltd,1238486-104869,27,"$1,296,458.10 ",--,"10,939,819",180,40,1873093,NASDAQ Capital,NASDAQ,4,"2,412,369",F1,#N/A,
4/18/23,TCJH,Top KingWin Ltd,1245046-105381,40,"$720,000.00 ",--,"10,963,040",180,41,1938865,NASDAQ Capital,NASDAQ,4,"2,750,000",F1,#N/A,
4/18/23,TPET,Trio Petroleum Corp.,1230859-104216,5,"$2,483,014.00 ",--,"23,094,800",180,41,1898766,NYSE MKT,NYSE,3,"2,000,000",S1,#N/A,
4/20/23,WLGS,"WANG & LEE GROUP, Inc.",1220758-103390,21,"$1,240,199.00 ",--,"15,000,000",180,40,1899658,NASDAQ Capital,NASDAQ,5,"1,600,000",F1,#N/A,
4/20/23,UCAR,U Power Ltd,1241998-105174,115,"$1,740,005.00 ",--,"52,416,667",180,40,1939780,NASDAQ Capital,NASDAQ,6,"2,416,667",F1,#N/A,
4/20/23,USGO,U.S. GoldMining Inc.,1247863-105590,4,"$2,133,657.00 ",--,"12,135,001",180,40,1947244,NASDAQ Capital,NASDAQ,10,"2,000,000",S1,#N/A,
4/21/23,JYD,Jayud Global Logistics Ltd,1248835-105677,192,"$1,354,370.00 ",--,"14,840,400",180,40,1938186,NASDAQ Capital,NASDAQ,4,"1,250,000",F1,#N/A,
4/21/23,AACTU,Ares Acquisition Corp II,1252848-106028,3,"$800,000.00 ",--,"56,250,000",180,40,1853138,NYSE,NYSE,10,"45,000,000",S1,#N/A,
4/28/23,TRNR,"Interactive Strength, Inc.",1093382-105362,53,"$2,800,000.00 ",--,"14,327,067",180,40,1785056,NASDAQ Global,NASDAQ,8,"1,500,000",S1,#N/A,
5/2/23,GODNU,Golden Star Acquisition Corp,1190851-101486,2,"$500,000.00 ",--,"7,780,000",180,41,1895144,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
5/4/23,KVUE,Kenvue Inc.,1243360-105271,22200,"$11,966,228.00 ",--,"1,888,972,560",180,40,1944048,NYSE,NYSE,22,"172,812,560",S1,#N/A,
5/5/23,ALCYU,Alchemy Investments Acquisition Corp 1,1239799-104989,3,"$715,000.00 ",--,"13,043,000",180,40,1901336,NASDAQ Global,NASDAQ,10,"10,000,000",S1,#N/A,
5/5/23,SLRN,"ACELYRIN, Inc.",1254469-106197,51,"$4,900,000.00 ",--,"92,700,191",180,40,1962918,NASDAQ Global Select,NASDAQ,18,"30,000,000",S1,#N/A,
5/16/23,SGE,"Strong Global Entertainment, Inc.",1210259-102635,175,"$2,110,000.00 ",--,"7,000,000",180,41,1893448,NYSE MKT,NYSE,4,"1,000,000",S1,#N/A,
5/17/23,CWD,CaliberCos Inc.,951545-104383,74,"$1,215,000.00 ",--,"13,600,475",180,40,1627282,NASDAQ Capital,NASDAQ,4,"1,200,000",S1,#N/A,
5/18/23,MGRM,Monogram Technologies Inc.,1080020-104954,27,--,--,"30,917,015",180,40,1769759,NASDAQ Capital,NASDAQ,7.25,"2,374,641",0,#N/A,
5/25/23,IPXXU,"USA Rare Earth, Inc.",1253554-106123,2,"$750,000.00 ",--,"27,500,000",180,40,1970622,NASDAQ Global,NASDAQ,10,"22,000,000",S1,#N/A,
5/26/23,ATMU,Atmus Filtration Technologies Inc.,1249006-105688,4250,"$17,188,056.00 ",--,"83,297,796",180,40,1921963,NYSE,NYSE,19.5,"14,124,409",S1,#N/A,
6/14/23,ESHAU,ESH Acquisition Corp.,1217838-103181,2,"$1,479,038.00 ",--,"12,750,000",180,40,1918661,NASDAQ Global,NASDAQ,10,"10,000,000",S1,#N/A,
6/15/23,CAVA,"CAVA GROUP, INC.",963178-106589,7400,"$4,930.00 ",--,"111,385,928",180,40,1639438,NYSE,NYSE,22,"14,444,444",S1,#N/A,
6/16/23,AZTR,"Azitra, Inc.",1018537-105680,10,"$1,153,337.00 ",--,"12,086,510",180,40,1701478,NYSE MKT,NYSE,5,"1,500,000",S1,#N/A,
6/16/23,BOF,BranchOut Food Inc.,1255760-106328,4,"$500,000.00 ",--,"3,962,953",180,40,1962481,NASDAQ Capital,NASDAQ,6,"1,190,000",S1,#N/A,
6/28/23,GENK,"GEN Restaurant Group, Inc.",1259313-106660,2350,"$2,392,135.00 ",--,"3,600,000",180,40,1891856,NASDAQ Global,NASDAQ,12,"3,600,000",S1,#N/A,
6/28/23,BUJAU,Bukit Jalil Global Acquisition 1 Ltd.,1260792-106811,1,"$768,070.00 ",--,"6,786,807",180,40,1956055,NASDAQ Capital,NASDAQ,10,"5,000,000",S1,#N/A,
6/29/23,FIHL,Fidelis Insurance Holdings Ltd,960817-106208,51,--,--,"117,914,754",180,40,1636639,NYSE,NYSE,14,"15,000,000",F1,#N/A,
6/29/23,SVV,"Savers Value Village, Inc.",1193167-101622,22000,"$19,246,000.00 ","3,541,666","160,452,634",180,40,1883313,NYSE,NYSE,18,"22,291,666",S1,#N/A,
6/30/23,VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V.",1260490-106776,87,"$7,020,566.00 ",--,"81,751,480",180,40,1969373,NYSE,NYSE,31,"12,500,000",F1,#N/A,
6/30/23,INTS,"INTENSITY THERAPEUTICS, INC.",897729-100911,3,"$1,614,000.00 ",--,"13,099,377",180,40,1567264,NASDAQ Capital,NASDAQ,5,"3,900,000",S1,#N/A,
7/6/23,PWM,Prestige Wealth Inc.,1235658-104606,6,"$2,818,210.00 ",--,"9,000,000",180,40,1765850,NASDAQ Capital,NASDAQ,5,"1,000,000",F1,#N/A,
7/12/23,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",1246544-105479,2,"$450,774.00 ",--,"5,569,528",180,40,1946563,NASDAQ Capital,NASDAQ,5.3,"1,415,095",S1,#N/A,
7/12/23,BOWNU,Bowen Acquisition Corp,1258619-106593,3,"$550,000.00 ",--,"8,010,000",180,40,1973056,NASDAQ Global,NASDAQ,10,"6,000,000",S1,#N/A,
7/14/23,SGMT,Sagimet Biosciences Inc.,744654-106932,10,"$3,500,000.00 ",--,"20,653,576",180,40,1400118,NASDAQ Global,NASDAQ,16,"5,312,500",S1,#N/A,
7/14/23,APGE,"Apogee Therapeutics, Inc.",1261989-106903,27,"$4,325,000.00 ",--,"47,615,366",180,40,1974640,NASDAQ Global,NASDAQ,17,"17,650,000",S1,#N/A,
7/14/23,NETDU,Nabors Energy Transition Corp. II,1261858-106890,3,"$940,000.00 ",--,"30,000,000",180,40,1975218,NASDAQ Global,NASDAQ,10,"30,000,000",S1,#N/A,
7/19/23,ODD,Oddity Tech Ltd,1220939-106927,265,"$6,000,000.00 ","10,350,876","44,852,775",180,40,1907085,NASDAQ Global,NASDAQ,35,"12,105,261",F1,#N/A,
7/21/23,TSBX,Turnstone Biologics Corp.,1075188-106807,112,"$4,309,079.00 ",--,"22,188,682",180,40,1764974,NASDAQ Global,NASDAQ,12,"6,666,667",S1,#N/A,
7/25/23,ELWS,"Earlyworks Co., Ltd.",1242796-105233,14,"$1,558,984.86 ",--,"1,200,000",180,41,1944399,NASDAQ Capital,NASDAQ,5,"1,200,000",F1,#N/A,
7/25/23,WRNT,WARRANTEE INC.,1219676-106704,4,"$2,195,532.00 ",--,"2,400,000",180,41,1900564,NASDAQ Capital,NASDAQ,4,"2,400,000",F1,#N/A,
7/25/23,JNVR,DeFi Development Corp.,1118166-104550,28,"$317,236.00 ",--,"9,993,719",180,41,1805526,NASDAQ Capital,NASDAQ,4,"1,619,590",S1,#N/A,
7/25/23,KVACU,Keen Vision Acquisition Corp.,1247676-105572,2,"$817,000.00 ",--,"16,865,200",180,41,1889983,NASDAQ Global,NASDAQ,10,"13,000,000",S1,#N/A,
7/27/23,PRZO,ParaZero Technologies Ltd.,1217527-103160,10,"$950,000.00 ",--,"6,052,418",180,40,1916241,NASDAQ Capital,NASDAQ,4,"1,950,000",F1,#N/A,
7/27/23,SRFM,SURF AIR MOBILITY INC.,1235476-106721,746,"$17,510,591.00 ","20,423,622","49,116,585",180,40,1936224,NYSE,NYSE,20,"20,423,622",S1,#N/A,
8/1/23,PXDT,"PIXIE DUST TECHNOLOGIES, INC.",1260278-106756,78,"$2,290,759.00 ",--,"1,666,667",180,41,1962845,NASDAQ Capital,NASDAQ,9,"1,666,667",F1,#N/A,
8/1/23,BVFL,"BV Financial, Inc.",649668-105880,111,"$2,950,000.00 ",--,"11,374,706",180,41,1302387,NASDAQ Capital,NASDAQ,10,"9,798,980",S1,#N/A,
8/1/23,HRYU,"Global Interactive Technologies, Inc.",1245816-105442,89,"$1,300,000.00 ",--,"52,808,589",180,41,1911545,NASDAQ Capital,NASDAQ,10,"877,328",S1,#N/A,
8/1/23,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,1253896-106157,22,"$922,885.00 ",--,"17,916,000",180,41,1951667,NASDAQ Capital,NASDAQ,4,"1,250,000",S1,#N/A,
8/3/23,MIRA,"MIRA PHARMACEUTICALS, INC.",1226182-106985,6,"$688,136.00 ",--,"14,745,170",180,40,1904286,NASDAQ Capital,NASDAQ,7,"1,275,000",S1,#N/A,
8/8/23,FTEL,Fitell Corp,1233947-104466,13,"$1,200,000.00 ",--,"11,120,000",180,41,1928581,NASDAQ Capital,NASDAQ,5,"3,000,000",F1,#N/A,
8/9/23,NRXS,"Neuraxis, INC",1244090-105316,18,"$1,074,404.00 ",--,"6,139,973",180,40,1933567,NYSE MKT,NYSE,6,"1,098,667",S1,#N/A,
8/10/23,LQR,LQR House Inc.,1143706-106839,3,"$364,510.00 ",--,"11,155,434",180,40,1843165,NASDAQ Capital,NASDAQ,5,"1,000,000",S1,#N/A,
8/15/23,SPGC,"Newton Golf Company, Inc.",1227012-103809,7,"$407,888.90 ",--,"14,595,870",180,41,1934245,NASDAQ Capital,NASDAQ,4,"3,200,000",S1,#N/A,
8/15/23,SRM,"SRM Entertainment, Inc.",1259311-106659,7,"$300,000.00 ",--,"9,450,000",180,41,1956744,NASDAQ Capital,NASDAQ,5,"1,250,000",S1,#N/A,
8/17/23,SEZL,Sezzle Inc.,988918-105967,284,"$335,000.00 ","3,241,221",--,180,40,1662991,NASDAQ Capital,NASDAQ,13.51,"3,241,221",S1,#N/A,
8/18/23,NNAGU,99 Acquisition Group Inc.,1249116-105698,2,"$665,000.00 ",--,"10,075,000",180,40,1950429,NASDAQ Global,NASDAQ,10,"7,500,000",S1,#N/A,
8/30/23,IVP,"INSPIRE VETERINARY PARTNERS, INC.",1246250-106165,30,"$525,000.00 ",--,"6,872,414",180,40,1939365,NASDAQ Capital,NASDAQ,4,"1,600,000",S1,#N/A,
9/7/23,SWIN,"Solowin Holdings, Ltd.",1256321-106344,16,"$860,355.00 ",--,"14,000,000",180,40,1959224,NASDAQ Capital,NASDAQ,4,"2,000,000",F1,#N/A,
9/12/23,NWGL,Nature Wood Group Ltd,1255749-106296,300,"$1,902,736.00 ",--,"750,000",180,41,1948294,NASDAQ Capital,NASDAQ,9,"750,000",F1,#N/A,
9/13/23,SPPL,SIMPPLE LTD.,1253200-106093,34,"$1,515,333.00 ",--,"16,065,661",180,40,1948697,NASDAQ Capital,NASDAQ,5.25,"1,602,000",F1,#N/A,
9/14/23,ARM,ARM HOLDINGS PLC /UK,1268549-107490,5963,"$83,775,000.00 ","95,500,000","1,026,054,856",180,40,1973239,NASDAQ Global Select,NASDAQ,51,"95,500,000",F1,#N/A,
9/15/23,RYZB,"RayzeBio, Inc.",1133978-107533,88,"$2,700,000.00 ","1,163,000","58,195,376",180,40,1825367,NASDAQ Global,NASDAQ,18,"17,277,600",S1,#N/A,
9/15/23,NMRA,"Neumora Therapeutics, Inc.",1243085-107557,110,"$5,100,000.00 ",--,"151,949,096",180,40,1885522,NASDAQ Global Select,NASDAQ,17,"14,710,000",S1,#N/A,
9/19/23,DTCK,DAVIS COMMODITIES Ltd,1250750-105849,18,"$1,549,892.00 ",--,"24,337,500",180,41,1949478,NASDAQ Capital,NASDAQ,4,"1,087,500",F1,#N/A,
9/19/23,CART,Maplebear Inc.,908548-107547,3486,"$8,000,000.00 ","7,900,000","276,653,464",180,41,1579091,NASDAQ Global Select,NASDAQ,30,"22,000,000",S1,#N/A,
